"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-08-20"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 0 ~ 100000000000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1097","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","84.9400","202502","24","36,800","105","1","개인","개인","2013","서호남로 92-15","-","중개거래","제주 서귀포시","25.03.05"
"1098","제주특별자치도 서귀포시 대정읍 상모리","3922","3922","0000","해누리2차아파트","80.0500","202502","24","27,500","102동","1","개인","개인","2016","상모로290번길 18","-","직거래","-","25.02.24"
"1099","제주특별자치도 제주시 외도일동","491-9","0491","0009","제이씨티팰리스","60.1100","202502","24","31,400","1동","11","개인","개인","2022","우정로8길 27","-","중개거래","제주 제주시","25.04.25"
"1100","제주특별자치도 제주시 연동","306-6","0306","0006","장원훼밀리","62.4200","202502","24","15,000","-","5","개인","개인","2004","사장길 29","-","직거래","-","25.02.24"
"1101","제주특별자치도 제주시 연동","271-3","0271","0003","가완에어텔","33.1600","202502","24","6,800","-","9","개인","개인","2003","신광로 17","-","직거래","-","25.02.25"
"1102","제주특별자치도 제주시 일도이동","113-1","0113","0001","일도수선화","49.0600","202502","24","23,000","일도수선화아파트 다","2","개인","개인","1993","연삼로 560-1","-","중개거래","제주 제주시","25.02.25"
"1103","제주특별자치도 서귀포시 남원읍 위미리","3108","3108","0000","금강라이프빌3차","84.9767","202502","24","21,000","-","7","개인","개인","2015","태위로 54-7","-","직거래","-","25.04.21"
"1104","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202502","24","30,000","201","2","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","25.04.25"
"1105","제주특별자치도 서귀포시 강정동","200","0200","0000","제주강정유승한내들퍼스트오션","84.9910","202502","24","65,000","106동","11","법인","개인","2017","대청로 34","-","직거래","-","25.03.12"
"1106","제주특별자치도 제주시 연동","2333-7","2333","0007","일류해든빌","116.5800","202502","23","26,500","-","7","개인","개인","2005","도령로 127-2","-","중개거래","제주 제주시","25.03.04"
"1107","제주특별자치도 제주시 도련일동","1689-8","1689","0008","세경캐슬2","84.4400","202502","23","34,350","-","3","개인","개인","2018","도련길 24","-","중개거래","제주 제주시","25.04.23"
"1108","제주특별자치도 제주시 도련일동","1731-14","1731","0014","도련한양(도련별장맨션)","84.9700","202502","22","17,500","-","4","개인","개인","1997","삼봉로 137","-","중개거래","제주 제주시","25.04.17"
"1109","제주특별자치도 제주시 도련일동","1910","1910","0000","제주삼화사랑으로부영8차","84.9933","202502","21","60,400","803동","7","개인","개인","2016","화삼로 89","-","중개거래","제주 제주시","25.04.07"
"1110","제주특별자치도 서귀포시 서홍동","1598","1598","0000","아우룸숲","58.7600","202502","21","23,300","-","4","개인","개인","2016","홍중로 105","-","중개거래","제주 서귀포시","25.04.28"
"1111","제주특별자치도 서귀포시 동홍동","2196","2196","0000","동호아트리움","84.9626","202502","21","37,000","102동","5","개인","개인","2019","일주동로 8547-10","-","중개거래","제주 서귀포시","25.03.17"
"1112","제주특별자치도 제주시 삼양일동","1601-11","1601","0011","삼부장미(가동)","84.9600","202502","21","13,000","-","5","개인","개인","1992","선사로6길 55","-","중개거래","제주 제주시","25.05.09"
"1113","제주특별자치도 제주시 도남동","63-2","0063","0002","파인즈아파트","84.2200","202502","21","46,000","-","7","개인","개인","2016","도남로16길 23","-","중개거래","제주 제주시","25.03.10"
"1114","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202502","21","51,000","-","1","개인","개인","2013","화삼로 12","20250221","중개거래","제주 제주시","-"
"1115","제주특별자치도 제주시 연동","2331-9","2331","0009","정광쉐르빌","130.9400","202502","21","38,800","-","12","개인","개인","2005","도령로13길 6","-","중개거래","제주 제주시","25.03.17"
"1116","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202502","21","51,000","208","1","개인","개인","2013","화삼로 12","-","중개거래","제주 제주시","25.04.25"
"1117","제주특별자치도 제주시 노형동","731-2","0731","0002","한화","108.4439","202502","20","95,000","102","6","개인","개인","2002","원노형로 102","-","중개거래","제주 제주시","25.03.28"
"1118","제주특별자치도 제주시 도련일동","1585-5","1585","0005","반석스위스타운","57.9224","202502","20","14,000","반석스위트타운 가동","3","개인","개인","2002","삼봉로 170","-","중개거래","제주 제주시","25.04.11"
"1119","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202502","20","31,800","205","3","개인","개인","2001","과원로 11","-","직거래","-","25.05.26"
"1120","제주특별자치도 제주시 노형동","731-2","0731","0002","한화","108.4439","202502","20","95,000","-","6","개인","개인","2002","원노형로 102","20250317","중개거래","제주 제주시","-"
"1121","제주특별자치도 제주시 일도이동","113-3","0113","0003","일도성환","59.9650","202502","20","28,500","104","5","개인","개인","1995","태성로 23","-","중개거래","제주 제주시","25.03.26"
"1122","제주특별자치도 제주시 오라이동","1477","1477","0000","오라뜨래별","84.0100","202502","20","36,300","101","6","개인","개인","2014","연사3길 14","-","중개거래","제주 제주시","25.02.20"
"1123","제주특별자치도 제주시 아라일동","6121","6121","0000","아라아이파크","84.9992","202502","20","73,800","110","12","개인","개인","2013","인다1길 20","-","중개거래","제주 제주시","25.04.10"
"1124","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","84.9000","202502","20","41,700","106","8","개인","개인","2013","서호남로 92-15","-","중개거래","제주 서귀포시","25.03.24"
"1125","제주특별자치도 제주시 연동","294-107","0294","0107","현암노블레스빌1차","69.0800","202502","20","20,500","-","4","개인","개인","2005","신대로18길 22","-","중개거래","제주 제주시","25.04.14"
"1126","제주특별자치도 제주시 연동","294-107","0294","0107","현암노블레스빌1차","69.0800","202502","20","20,500","-","4","개인","개인","2005","신대로18길 22","-","중개거래","제주 제주시","-"
"1127","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","59.9300","202502","20","29,000","403","3","개인","개인","1998","동화로1길 10","-","중개거래","제주 제주시","25.03.13"
"1128","제주특별자치도 제주시 일도이동","321-19","0321","0019","일도더팰리스","81.0600","202502","19","40,500","-","2","개인","개인","2023","고마로9길 3","-","중개거래","제주 제주시","25.02.28"
"1129","제주특별자치도 제주시 도남동","70","0070","0000","수선화(70)1차","53.8900","202502","19","22,700","-","3","개인","개인","1992","독짓골2길 26","-","직거래","-","-"
"1130","제주특별자치도 서귀포시 서호동","611-1","0611","0001","서호메디치","24.9538","202502","19","9,850","A동","2","개인","개인","2015","서호상로 46","-","직거래","-","25.02.20"
"1131","제주특별자치도 제주시 삼도이동","599-3","0599","0003","수미안아파트","77.8800","202502","19","34,700","-","3","개인","개인","2019","서사로 73","-","중개거래","제주 제주시","25.03.12"
"1132","제주특별자치도 제주시 애월읍 하귀1리","167","0167","0000","제주하귀휴먼시아1단지","84.7200","202502","19","52,000","-","12","개인","개인","2010","하귀9길 45","20250220","중개거래","제주 제주시","-"
"1133","제주특별자치도 제주시 삼양이동","2333","2333","0000","제주삼화사랑으로부영5차","84.3616","202502","19","51,000","-","1","개인","개인","2013","화삼로 166","20250221","중개거래","제주 제주시","-"
"1134","제주특별자치도 제주시 삼양이동","2333","2333","0000","제주삼화사랑으로부영5차","84.3616","202502","19","51,000","514","1","개인","개인","2013","화삼로 166","-","중개거래","제주 제주시","25.04.30"
"1135","제주특별자치도 제주시 연동","262-18","0262","0018","연동ABC주상복합","24.7500","202502","19","6,200","-","11","개인","개인","2013","노연로 87","-","중개거래","제주 제주시","25.02.21"
"1136","제주특별자치도 제주시 애월읍 하귀1리","167","0167","0000","제주하귀휴먼시아1단지","84.7200","202502","19","52,000","104","12","개인","개인","2010","하귀9길 45","-","중개거래","제주 제주시","25.05.12"
"1137","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","59.9300","202502","19","30,000","409","7","개인","개인","1998","동화로1길 10","-","중개거래","제주 제주시","25.03.17"
"1138","제주특별자치도 제주시 건입동","940-3","0940","0003","현대","67.9300","202502","19","24,300","107","5","개인","법인","1993","만덕로3길 26","-","중개거래","제주 제주시","25.03.05"
"1139","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.9900","202502","18","18,300","525","5","개인","개인","1999","중산간동로 8002","-","중개거래","제주 서귀포시","25.04.18"
"1140","제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202502","18","43,500","부영아파트 203","9","개인","개인","2001","우평로 318","-","중개거래","제주 제주시","25.04.30"
"1141","제주특별자치도 제주시 외도일동","449-1","0449","0001","제웅1차솔내음빌리지","39.3000","202502","18","10,300","-","5","개인","개인","2011","우정로 17","-","직거래","-","25.02.18"
"1142","제주특별자치도 제주시 삼양이동","2180-16","2180","0016","한양","84.6300","202502","18","20,000","-","2","개인","개인","1995","지석12길 5","-","중개거래","제주 제주시","25.03.12"
"1143","제주특별자치도 제주시 화북일동","9-1","0009","0001","화북주공2,3단지","59.9300","202502","18","30,300","-","6","개인","개인","1998","동화로1길 39","-","중개거래","제주 제주시","-"
"1144","제주특별자치도 서귀포시 동홍동","82-1","0082","0001","일호3차아파트","147.4000","202502","18","36,500","나","3","개인","개인","2000","동홍북로48번길 10","-","직거래","-","25.04.30"
"1145","제주특별자치도 제주시 월평동","745","0745","0000","제주첨단꿈에그린2단지아파트","84.7938","202502","18","52,000","208동","6","개인","개인","2017","첨단로동길 74","-","중개거래","제주 제주시","25.03.14"
"1146","제주특별자치도 제주시 이도일동","1708-4","1708","0004","극동오벨리스크3차","84.2632","202502","18","30,500","-","8","개인","개인","2012","고전길 5","-","직거래","-","25.03.20"
"1147","제주특별자치도 제주시 아라일동","6082-3","6082","0003","아라원신","84.7350","202502","17","41,300","102","6","개인","개인","1992","중앙로 578","-","중개거래","제주 제주시","25.04.10"
"1148","제주특별자치도 서귀포시 동홍동","179","0179","0000","제이원타워","17.6300","202502","17","4,950","-","3","개인","개인","2015","태평로 509","-","직거래","-","25.02.26"
"1149","제주특별자치도 서귀포시 대정읍 하모리","767-1","0767","0001","새움엘리시아1차아파트","84.0300","202502","17","23,000","-","4","개인","기타","2016","신영로94번길 23","-","직거래","-","25.03.11"
"1150","제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","84.9910","202502","17","76,200","105","6","개인","개인","2001","국기로 14","-","중개거래","제주 제주시","25.03.28"
"1151","제주특별자치도 제주시 연동","253-36","0253","0036","연동백강스위트엠I","57.4290","202502","17","35,000","연동 백강스위트엠Ⅰ","1","개인","개인","2021","연동4길 12-12","-","중개거래","경남 창원시 의창구","25.02.20"
"1152","제주특별자치도 서귀포시 서홍동","367-2","0367","0002","서홍예가","83.5800","202502","17","29,700","-","7","개인","개인","2017","솜반천로46번길 13","-","중개거래","제주 서귀포시","25.06.09"
"1153","제주특별자치도 제주시 삼양이동","2318","2318","0000","제주삼화사랑으로부영3차","84.3616","202502","17","55,000","313","7","개인","개인","2013","화삼로 167","-","중개거래","제주 제주시","25.03.31"
"1154","제주특별자치도 제주시 이도이동","324-21","0324","0021","동인미노스빌","166.6100","202502","17","40,000","-","7","개인","개인","2002","가령골길 47","-","중개거래","제주 제주시","25.03.21"
"1155","제주특별자치도 제주시 연동","279-2","0279","0002","벽강하이본타워","40.0600","202502","16","13,800","-","6","개인","개인","2003","신대로22길 40","-","직거래","-","25.02.19"
"1156","제주특별자치도 제주시 외도일동","634-9","0634","0009","허브라벤다","84.9100","202502","15","28,500","-","6","개인","개인","2011","우정로16길 13","-","중개거래","제주 제주시","25.05.12"
"1157","제주특별자치도 서귀포시 강정동","200","0200","0000","제주강정유승한내들퍼스트오션","84.9921","202502","15","46,400","112동","5","개인","개인","2017","대청로 34","-","중개거래","제주 서귀포시","25.03.18"
"1158","제주특별자치도 제주시 일도이동","1043-20","1043","0020","일도캐슬휘닉스아파트","84.3502","202502","14","35,000","-","5","개인","개인","2017","삼성로5길 24","20250216","중개거래","제주 제주시","-"
"1159","제주특별자치도 제주시 일도이동","1043-20","1043","0020","일도캐슬휘닉스아파트","84.3502","202502","14","35,000","-","5","개인","개인","2017","삼성로5길 24","-","중개거래","제주 제주시","25.02.17"
"1160","제주특별자치도 제주시 도련일동","1789-2","1789","0002","미듬하나로(도련)","58.2203","202502","14","18,000","미듬하나로아파트 나동","1","개인","개인","2002","삼봉로 115-1","-","직거래","-","25.03.05"
"1161","제주특별자치도 제주시 건입동","661","0661","0000","건입이화","84.3500","202502","14","20,000","-","7","개인","개인","1997","임항로 239","-","중개거래","제주 제주시","25.02.20"
"1162","제주특별자치도 서귀포시 중문동","1999-2","1999","0002","민우중문","74.6000","202502","14","14,900","-","1","개인","개인","1993","천제연로213번길 14-3","20250310","중개거래","제주 서귀포시","-"
"1163","제주특별자치도 서귀포시 중문동","1999-2","1999","0002","민우중문","74.6000","202502","14","14,900","가","1","개인","개인","1993","천제연로213번길 14-3","-","중개거래","제주 서귀포시","25.04.15"
"1164","제주특별자치도 서귀포시 동홍동","91-1","0091","0001","서강파인힐(101동)","84.9900","202502","14","23,000","101","4","개인","개인","2012","동홍서로 104-10","-","중개거래","제주 서귀포시","25.03.11"
"1165","제주특별자치도 제주시 삼도일동","534-4","0534","0004","덕진온누리","84.2000","202502","14","30,000","-","6","개인","개인","2012","평전길 8","-","직거래","-","25.02.20"
"1166","제주특별자치도 제주시 도두일동","2619-2","2619","0002","도두네오하임B","83.3400","202502","14","38,800","-","10","개인","법인","2017","도두항서7길 5-10","-","중개거래","제주 제주시","25.02.26"
"1167","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","101.9994","202502","13","84,500","105","10","개인","개인","2012","아란9길 22","-","중개거래","제주 제주시","25.03.14"
"1168","제주특별자치도 서귀포시 서귀동","325-3","0325","0003","이진아트빌","48.5800","202502","13","13,000","-","4","개인","개인","2014","서문서로 20","-","직거래","-","25.02.17"
"1169","제주특별자치도 제주시 삼양일동","1577-1","1577","0001","대유","82.2600","202502","13","10,000","-","4","개인","개인","1992","선사로8길 87","-","직거래","-","25.02.14"
"1170","제주특별자치도 제주시 아라일동","6088","6088","0000","아라스위첸","101.9994","202502","13","84,500","-","10","개인","개인","2012","아란9길 22","20250307","중개거래","제주 제주시","-"
"1171","제주특별자치도 제주시 일도이동","113-4","0113","0004","일도1차대림","77.0200","202502","13","42,000","101","5","개인","개인","1994","태성로 31","-","직거래","-","25.03.04"
"1172","제주특별자치도 제주시 연동","300-3","0300","0003","남해오네뜨","32.3900","202502","13","17,000","-","4","개인","개인","2019","삼무로11길 9","-","중개거래","제주 제주시","25.04.25"
"1173","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202502","13","33,000","204","10","개인","개인","2001","과원로 11","-","중개거래","제주 제주시","25.02.28"
"1174","제주특별자치도 제주시 노형동","732-1","0732","0001","해오름","59.5600","202502","13","47,750","104","6","개인","공공기관","2001","연화로 16","-","직거래","-","25.03.12"
"1175","제주특별자치도 제주시 한림읍 옹포리","283","0283","0000","한림오션캐슬아파트","84.8130","202502","13","27,300","101동","5","개인","개인","2018","한림로 554","-","중개거래","제주 제주시","25.02.25"
"1176","제주특별자치도 제주시 도련일동","1789","1789","0000","미듬하나로맨션","84.1300","202502","13","16,500","-","7","개인","개인","2002","삼봉로 115","-","직거래","-","25.04.08"
"1177","제주특별자치도 서귀포시 동홍동","179","0179","0000","제이원타워","15.2000","202502","13","4,550","-","3","개인","개인","2015","태평로 509","-","중개거래","제주 서귀포시","25.02.20"
"1178","제주특별자치도 제주시 외도일동","486-5","0486","0005","비치나빌리지","84.9700","202502","13","19,000","외도아파트","10","개인","개인","2020","우령서로 45","-","직거래","-","25.02.21"
"1179","제주특별자치도 제주시 도련이동","548","0548","0000","제주삼화사랑으로부영1차","84.3616","202502","13","52,500","102","7","개인","개인","2013","화삼북로 136","-","중개거래","제주 제주시","25.06.05"
"1180","제주특별자치도 제주시 일도이동","1034-7","1034","0007","한양신산타워빌","84.8400","202502","12","29,000","-","3","개인","개인","2003","삼성로 73","-","중개거래","제주 제주시","25.04.21"
"1181","제주특별자치도 제주시 일도이동","404","0404","0000","도원그린파크","83.7085","202502","12","23,000","-","4","개인","개인","2003","고마로17길 26","-","중개거래","제주 제주시","25.04.11"
"1182","제주특별자치도 서귀포시 서홍동","285-3","0285","0003","서강파인힐5차","84.9850","202502","12","37,000","103동","3","개인","개인","2016","중앙로 199","-","중개거래","제주 서귀포시","25.04.30"
"1183","제주특별자치도 서귀포시 서홍동","285-3","0285","0003","서강파인힐5차","84.9850","202502","12","37,000","-","3","개인","개인","2016","중앙로 199","20250213","중개거래","제주 서귀포시","-"
"1184","제주특별자치도 서귀포시 동홍동","1369","1369","0000","동홍동센트레빌","78.9617","202502","12","44,600","101동","3","개인","개인","2021","중앙로182번길 40","-","중개거래","제주 서귀포시","25.04.07"
"1185","제주특별자치도 제주시 일도이동","47-1","0047","0001","일도신천지","59.9700","202502","11","30,900","102","2","개인","개인","1993","천수로 72","-","중개거래","제주 제주시","25.03.13"
"1186","제주특별자치도 제주시 외도일동","449-1","0449","0001","제웅1차솔내음빌리지","39.3000","202502","11","9,900","-","3","개인","개인","2011","우정로 17","-","중개거래","제주 제주시","25.03.05"
"1187","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202502","11","17,750","510","2","개인","개인","1999","중산간동로 8002","-","중개거래","제주 서귀포시","25.04.03"
"1188","제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","84.9789","202502","11","47,000","101동","3","개인","개인","2017","대청로 11","-","중개거래","제주 서귀포시","25.04.11"
"1189","제주특별자치도 제주시 화북일동","9-1","0009","0001","화북주공2,3단지","59.9300","202502","11","29,000","화북2아파트 216동","4","개인","개인","1998","동화로1길 39","-","직거래","-","25.02.11"
"1190","제주특별자치도 제주시 삼도일동","580-3","0580","0003","광우그린빌","67.4700","202502","11","17,600","-","2","개인","개인","2001","서광로22길 3","-","중개거래","제주 제주시","25.04.02"
"1191","제주특별자치도 제주시 이도일동","1380","1380","0000","극동행복그린","84.9233","202502","11","31,800","-","4","개인","개인","2016","관덕로8길 11","-","중개거래","제주 제주시","25.04.02"
"1192","제주특별자치도 서귀포시 보목동","875","0875","0000","로얄하이츠맨션","83.7000","202502","11","14,800","가","4","개인","개인","1990","마소물로8번길 10-1","-","직거래","-","25.02.19"
"1193","제주특별자치도 제주시 조천읍 함덕리","2872-1","2872","0001","함덕천마에코피아","44.6269","202502","10","15,500","-","4","개인","개인","2018","함덕6길 39","-","직거래","-","25.02.14"
"1194","제주특별자치도 제주시 용담이동","632-2","0632","0002","서림아이빌","84.9700","202502","10","18,000","-","1","개인","개인","2007","용문서안길 22","-","중개거래","제주 제주시","25.03.14"
"1195","제주특별자치도 제주시 오라이동","1477","1477","0000","오라뜨래별","84.0100","202502","10","38,700","-","5","개인","개인","2014","연사3길 14","20250211","중개거래","제주 제주시","-"
"1196","제주특별자치도 제주시 오라이동","1477","1477","0000","오라뜨래별","84.0100","202502","10","38,700","-","5","개인","개인","2014","연사3길 14","20250211","중개거래","제주 제주시","-"
"1197","제주특별자치도 제주시 일도이동","321-19","0321","0019","일도더팰리스","81.6000","202502","10","41,000","-","2","개인","개인","2023","고마로9길 3","-","중개거래","제주 제주시","25.03.10"
"1198","제주특별자치도 제주시 오라이동","1477","1477","0000","오라뜨래별","84.0100","202502","10","38,700","101","5","개인","개인","2014","연사3길 14","-","중개거래","제주 제주시","25.04.10"
"1199","제주특별자치도 제주시 삼도일동","530","0530","0000","제동해피죤","83.1200","202502","10","27,500","-","9","개인","개인","2004","서사로 92","-","직거래","-","25.02.27"
"1200","제주특별자치도 서귀포시 서홍동","349-1","0349","0001","형남4차","84.8590","202502","10","37,500","102","6","개인","개인","2015","홍중로 59","-","중개거래","제주 서귀포시","25.04.08"
"1201","제주특별자치도 제주시 조천읍 함덕리","1424","1424","0000","쉬젠비아채","84.8055","202502","10","25,000","나동","1","개인","법인","2017","함덕12길 51","-","직거래","-","25.02.27"
"1202","제주특별자치도 제주시 도련이동","548","0548","0000","제주삼화사랑으로부영1차","73.9049","202502","10","46,500","103","7","개인","개인","2013","화삼북로 136","-","중개거래","제주 제주시","25.04.07"
"1203","제주특별자치도 제주시 조천읍 함덕리","1424","1424","0000","쉬젠비아채","84.8055","202502","10","26,000","나동","2","개인","법인","2017","함덕12길 51","-","직거래","-","25.02.27"
"1204","제주특별자치도 제주시 이도이동","1781-6","1781","0006","극동오벨리스크","79.6200","202502","09","22,500","-","6","개인","개인","2004","광양8길 32","-","직거래","-","25.03.10"
"1205","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202502","09","43,000","205","1","개인","개인","2013","화삼로 12","-","직거래","-","25.03.26"
"1206","제주특별자치도 서귀포시 중문동","1726","1726","0000","e편한세상중문","79.0040","202502","09","38,300","109동","2","개인","개인","2021","일주서로731번길 10","-","중개거래","제주 서귀포시","25.04.01"
"1207","제주특별자치도 제주시 일도이동","321-19","0321","0019","일도더팰리스","81.6000","202502","09","38,500","-","3","개인","개인","2023","고마로9길 3","-","중개거래","제주 제주시","25.02.20"
"1208","제주특별자치도 서귀포시 서귀동","220-1","0220","0001","늘푸른원룸","21.5404","202502","08","6,000","-","4","개인","개인","2014","태평로 469","-","중개거래","제주 서귀포시","25.03.14"
"1209","제주특별자치도 제주시 노형동","731-2","0731","0002","한화","126.0894","202502","08","103,000","103","5","개인","개인","2002","원노형로 102","-","중개거래","제주 제주시","25.03.12"
"1210","제주특별자치도 제주시 삼도일동","536-3","0536","0003","한성베르뜨2차","28.4900","202502","08","7,500","-","9","개인","개인","2013","서사로 123","-","중개거래","제주 제주시","25.02.19"
"1211","제주특별자치도 제주시 연동","292-8","0292","0008","연동엘리시아3차","84.9800","202502","08","35,000","-","5","개인","개인","2013","은남1길 18","-","중개거래","제주 제주시","25.03.31"
"1212","제주특별자치도 제주시 연동","276-3","0276","0003","청목더웰연동","17.6127","202502","08","8,500","-","5","개인","개인","2018","연동8길 28","-","중개거래","제주 제주시","25.02.24"
"1213","제주특별자치도 제주시 일도이동","113-4","0113","0004","일도1차대림","77.0200","202502","07","42,500","101","3","개인","개인","1994","태성로 31","-","중개거래","제주 제주시","25.03.31"
"1214","제주특별자치도 제주시 외도일동","477-3","0477","0003","해피하우스","84.9353","202502","07","35,500","-","9","개인","개인","2011","절물2길 32","-","중개거래","제주 제주시","25.04.04"
"1215","제주특별자치도 서귀포시 대정읍 하모리","767-1","0767","0001","새움엘리시아1차아파트","84.3200","202502","07","25,300","-","5","개인","개인","2016","신영로94번길 23","-","중개거래","제주 서귀포시","-"
"1216","제주특별자치도 제주시 용담일동","56-6","0056","0006","용담월드하우스","83.6537","202502","07","22,500","-","4","개인","개인","2007","서문로5길 19","-","중개거래","제주 제주시","25.04.03"
"1217","제주특별자치도 서귀포시 대정읍 하모리","767-1","0767","0001","새움엘리시아1차아파트","84.3200","202502","07","25,300","-","5","개인","개인","2016","신영로94번길 23","20250818","중개거래","제주 서귀포시","-"
"1218","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","49.8960","202502","06","19,800","108","1","개인","개인","2000","우정로11길 22","-","중개거래","제주 제주시","25.03.06"
"1219","제주특별자치도 서귀포시 서호동","1545","1545","0000","HausD블루오션","74.9400","202502","06","38,000","202동","2","개인","개인","2015","서호남로 92-16","-","중개거래","제주 서귀포시","25.03.31"
"1220","제주특별자치도 제주시 용담이동","609-3","0609","0003","남양맨션(나,다동)","59.7600","202502","06","6,000","남양맨션 나","5","개인","개인","1990","용화로5길 13","-","직거래","-","25.02.11"
"1221","제주특별자치도 서귀포시 동홍동","91-3","0091","0003","영신무지개2차아파트","59.7800","202502","06","10,300","가","1","개인","개인","1995","동홍북로22번길 20","-","직거래","-","25.03.14"
"1222","제주특별자치도 제주시 외도일동","492-20","0492","0020","더펠리스1차","84.9136","202502","06","36,500","-","9","개인","개인","2014","우정로10길 29","-","중개거래","제주 제주시","25.04.11"
"1223","제주특별자치도 제주시 이호이동","1046","1046","0000","이호휴캐슬","75.6870","202502","06","32,500","-","6","개인","개인","2017","오광로 65","-","중개거래","제주 제주시","25.03.28"
"1224","제주특별자치도 서귀포시 동홍동","201","0201","0000","삼아","84.4200","202502","05","24,500","109","2","개인","개인","1991","태평로536번길 6","-","중개거래","제주 서귀포시","25.04.30"
"1225","제주특별자치도 제주시 일도이동","1046-2","1046","0002","기산","84.7200","202502","05","22,500","101","7","개인","개인","1997","삼성로5길 9","-","직거래","-","25.02.05"
"1226","제주특별자치도 제주시 외도일동","492-20","0492","0020","더펠리스1차","84.9388","202502","05","36,500","-","8","개인","개인","2014","우정로10길 29","-","중개거래","제주 제주시","25.03.14"
"1227","제주특별자치도 제주시 일도이동","47","0047","0000","일도삼주","59.9700","202502","05","24,500","102","6","개인","개인","1993","천수로8길 18","-","중개거래","제주 제주시","25.03.19"
"1228","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202502","05","22,000","115","2","개인","개인","2003","천제연로 239","-","중개거래","제주 서귀포시","25.02.25"
"1229","제주특별자치도 제주시 외도일동","439-6","0439","0006","블루배리","82.9400","202502","04","26,800","1","4","개인","개인","2008","우령6길 2","-","중개거래","제주 제주시","25.02.28"
"1230","제주특별자치도 서귀포시 안덕면 화순리","1131","1131","0000","화순블루팰리스","73.9403","202502","04","21,800","101동","4","개인","법인","2017","화순중앙로12번길 3","-","중개거래","제주 서귀포시","25.03.10"
"1231","제주특별자치도 제주시 삼도이동","941","0941","0000","미듬밀레니엄","84.9900","202502","04","21,500","-","5","개인","개인","2001","중앙로12길 34","-","중개거래","제주 제주시","25.03.20"
"1232","제주특별자치도 제주시 일도이동","360-11","0360","0011","일도위더스빌23차","84.8400","202502","04","43,800","-","8","개인","개인","2014","동광로15길 2","-","중개거래","제주 제주시","25.02.28"
"1233","제주특별자치도 제주시 도련일동","1789-2","1789","0002","미듬하나로(도련)","53.0916","202502","04","16,500","미듬하나로아파트 다동","3","개인","개인","2002","삼봉로 115-1","-","중개거래","제주 제주시","25.03.14"
"1234","제주특별자치도 제주시 노형동","2585-2","2585","0002","노형이-편한세상","163.4160","202502","04","135,500","108동","4","법인","개인","2005","수덕로 78","-","직거래","-","25.02.24"
"1235","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","59.9570","202502","04","52,950","105","7","개인","공공기관","2002","한라대학로 107","-","직거래","-","25.05.26"
"1236","제주특별자치도 제주시 조천읍 신촌리","1934","1934","0000","다온팰리스아파트","63.6800","202502","03","20,000","에이동","3","개인","개인","2017","신북로 97","-","직거래","-","25.02.28"
